Date,Time,Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Average Effective Clock [MHz],Core Temperatures (avg) [°C],Core 0 [°C],Core 1 [°C],Core 2 [°C],Core 3 [°C],Core Distance to TjMAX (avg) [°C],Core 0 Distance to TjMAX [°C],Core 1 Distance to TjMAX [°C],Core 2 Distance to TjMAX [°C],Core 3 Distance to TjMAX [°C],CPU Package [°C],Core Max [°C],CPU Package [°C],CPU IA Cores [°C],CPU GT Cores (Graphics) [°C],CPU Package Power [W]
16.7.2022,09:20.4,3392.5,3392.5,3392.5,3392.5,3392.5,2241.7,72,70,76,73,69,28,30,24,27,31,76,76,79,79,68,31.046
16.7.2022,09:22.8,3390,3390,3390,3390,3390,2200.2,91,91,88,95,90,9,9,12,5,10,95,95,94,94,70,30.24
16.7.2022,09:24.9,3291.1,3291.1,3291.1,3291.1,3291.1,1133,71,73,75,67,69,29,27,25,33,31,75,75,75,75,68,23.849
16.7.2022,09:26.9,3144.6,3094.7,3094.7,3194.5,3194.5,1149.5,69,69,74,67,67,31,31,26,33,33,74,74,76,76,68,25.447
16.7.2022,09:29.0,3267,3192.2,3291.9,3291.9,3291.9,1052.9,71,75,72,69,68,29,25,28,31,32,75,75,76,76,68,22.981
16.7.2022,09:31.1,3192.2,3192.2,3192.2,3192.2,3192.2,861.5,70,70,70,68,73,30,30,30,32,27,72,73,76,76,67,20.438
16.7.2022,09:33.3,3417.5,3492.3,3392.5,3392.5,3392.5,1911,92,93,87,96,92,8,7,13,4,8,95,96,94,94,69,28.145
16.7.2022,09:35.5,3566.3,3691,3491.5,3491.5,3591.2,1736.1,92,94,86,96,91,8,6,14,4,9,95,96,96,96,68,27.06
16.7.2022,09:37.5,3193,3193,3193,3193,3193,2044.9,70,69,72,71,67,30,31,28,29,33,72,72,76,76,67,29.502
16.7.2022,09:39.6,3140.8,3090.9,3090.9,3190.6,3190.6,1387.6,70,71,74,67,67,30,29,26,33,33,74,74,74,74,68,27.016
16.7.2022,09:41.7,3465.7,3490.6,3490.6,3490.6,3390.9,1101.5,76,78,77,74,74,24,22,23,26,26,78,78,79,79,68,22.676
16.7.2022,09:43.8,3589.5,3589.5,3689.2,3589.5,3489.7,1779.3,86,85,82,79,96,15,15,18,21,4,95,96,95,95,72,32.871
16.7.2022,09:45.9,3992.2,3992.2,3992.2,3992.2,3992.2,1148.6,87,83,86,89,89,13,17,14,11,11,89,89,95,95,70,25.32
16.7.2022,09:48.0,3268.6,3293.6,3293.6,3193.8,3293.6,1333.5,71,72,74,71,68,29,28,26,29,32,74,74,77,77,70,27.342
16.7.2022,09:50.0,3816.6,3891.4,3791.6,3791.6,3791.6,2576.7,92,97,85,90,96,8,3,15,10,4,97,97,96,96,71,34.299
16.7.2022,09:52.3,3513.8,3488.9,3588.6,3488.9,3488.9,3038.5,91,91,87,95,92,9,9,13,5,8,96,95,95,95,69,36.723
16.7.2022,09:54.3,3092.4,3092.4,3092.4,3092.4,3092.4,2202.3,73,74,74,71,72,27,26,26,29,28,75,74,79,79,69,31.828
16.7.2022,09:56.5,3640.2,3490.6,3690,3690,3690,1868.6,92,92,88,94,94,8,8,12,6,6,95,94,95,95,69,28.271
16.7.2022,09:58.7,3465.7,3390.9,3490.6,3390.9,3590.3,3419.6,91,93,85,95,90,9,7,15,5,10,96,95,96,95,69,38.116
16.7.2022,10:00.7,3692.8,3892.4,3892.4,3493.2,3493.2,1818.4,82,82,83,83,78,19,18,17,17,22,88,83,83,83,69,28.035
16.7.2022,10:03.0,3516.4,3491.5,3391.7,3591.2,3591.2,2029.8,91,93,86,94,92,9,7,14,6,8,96,94,95,95,69,33.06
16.7.2022,10:05.1,3617,3691.9,3592.1,3592.1,3592.1,2709.7,91,93,88,96,87,9,7,12,4,13,95,96,94,94,69,33.58
16.7.2022,10:07.2,3115.8,2991.2,3090.9,3190.6,3190.6,1230.2,70,74,70,70,67,30,26,30,30,33,74,74,75,75,67,22.868
16.7.2022,10:09.3,3290.3,3290.3,3290.3,3290.3,3290.3,894.1,69,69,73,68,67,31,31,27,32,33,73,73,74,74,68,19.707
16.7.2022,10:11.5,3467.4,3492.3,3492.3,3392.5,3492.3,2148.5,92,92,87,96,91,9,8,13,4,9,95,96,95,95,69,30.891
16.7.2022,10:13.8,3641.1,3790.7,3591.2,3591.2,3591.2,2371.4,92,94,86,95,93,8,6,14,5,7,96,95,95,95,70,31.48
16.7.2022,10:16.0,3591.2,3491.5,3591.2,3591.2,3691,1904.9,91,93,88,95,89,9,7,12,5,11,95,95,95,95,69,29.31
16.7.2022,10:19.1,3515.5,3889.5,3291.1,3390.9,3490.6,2431.6,92,95,88,95,91,8,5,12,5,9,97,95,95,95,68,30.541
16.7.2022,10:21.3,3740.8,3591.2,3790.7,3790.7,3790.7,2179.2,91,92,88,93,91,9,8,12,7,9,95,93,95,95,69,32.26
16.7.2022,10:23.4,3369.2,3294.4,3394.2,3394.2,3394.2,1493.4,70,75,71,68,67,30,25,29,32,33,75,75,74,74,67,24.839
16.7.2022,10:25.5,3514.7,3489.7,3489.7,3489.7,3589.5,3248,92,90,87,95,94,9,10,13,5,6,94,95,95,95,69,38.663
16.7.2022,10:27.6,3168,3193,3193,3193,3093.2,1444.1,76,78,77,74,75,24,22,23,26,25,78,78,81,81,68,26.273
16.7.2022,10:29.7,3766.7,3691.9,3791.6,3791.6,3791.6,2062,89,91,83,94,89,11,9,17,6,11,95,94,96,96,69,31.238
16.7.2022,10:31.8,3541.3,3591.2,3591.2,3591.2,3391.7,1808.9,92,94,85,94,93,9,6,15,6,7,96,94,96,96,68,28.622
16.7.2022,10:33.9,3316.9,3291.9,3291.9,3291.9,3391.7,2600.2,76,73,78,74,80,24,27,22,26,20,78,80,79,79,68,36.538
16.7.2022,10:36.0,3194.5,3194.5,3194.5,3194.5,3194.5,2205.2,77,76,79,77,74,24,24,21,23,26,79,79,82,82,69,30.976
16.7.2022,10:38.1,3292.7,3292.7,3292.7,3292.7,3292.7,957.9,70,69,70,72,69,30,31,30,28,31,72,72,74,74,67,20.534
16.7.2022,10:40.5,3517.2,3592.1,3392.5,3592.1,3492.3,2904.3,91,92,85,94,91,10,8,15,6,9,95,94,95,95,69,35.943
16.7.2022,10:42.6,3391.7,3391.7,3391.7,3391.7,3391.7,1775.6,70,70,73,67,69,30,30,27,33,31,73,73,75,75,68,28.888
16.7.2022,10:44.7,3118.1,3093.2,3093.2,3193,3093.2,1524,73,71,72,75,73,27,29,28,25,27,74,75,79,79,67,27.878
16.7.2022,10:46.7,3291.1,3291.1,3291.1,3291.1,3291.1,2005.5,77,77,76,77,77,23,23,24,23,23,80,77,82,82,69,31.074
16.7.2022,10:49.1,3490.6,3490.6,3490.6,3490.6,3490.6,1873.7,90,91,86,94,90,10,9,14,6,10,94,94,95,95,68,31.49
16.7.2022,10:51.1,3190.6,3190.6,3190.6,3190.6,3190.6,1260,69,69,71,66,71,31,31,29,34,29,71,71,73,73,66,22.535
16.7.2022,10:53.2,3665.1,3789.8,3590.3,3590.3,3690,1812.3,92,95,85,96,90,9,5,15,4,10,95,96,96,96,70,28.511
16.7.2022,10:55.3,3293.6,3293.6,3293.6,3293.6,3293.6,940.4,70,75,71,68,67,30,25,29,32,33,75,75,74,74,66,20.938
16.7.2022,10:57.4,3091.7,3091.7,3091.7,3091.7,3091.7,862.5,70,69,70,66,73,31,31,30,34,27,73,73,74,74,66,19.712
16.7.2022,10:59.5,3316.9,3391.7,3291.9,3291.9,3291.9,836.4,70,69,73,70,67,30,31,27,30,33,73,73,73,73,65,19.166
16.7.2022,11:01.6,3890.5,3990.2,3990.2,3790.7,3790.7,2354.2,90,84,89,96,90,10,16,11,4,10,93,96,96,96,69,31.917
16.7.2022,11:03.6,3391.7,3391.7,3391.7,3391.7,3391.7,1275.7,71,69,70,77,69,29,31,30,23,31,77,77,77,77,66,24.173
16.7.2022,11:05.8,3714.1,3689.2,3788.9,3689.2,3689.2,1263.3,92,94,87,92,95,8,6,13,8,5,94,95,93,93,68,23.78
16.7.2022,11:08.1,3441.6,3391.7,3391.7,3491.5,3491.5,2601,90,93,83,94,91,10,7,17,6,9,95,94,95,95,68,37.06
16.7.2022,11:10.2,3215.6,3290.3,3190.6,3190.6,3190.6,2444,72,75,73,71,70,28,25,27,29,30,75,75,77,77,66,31.98
16.7.2022,11:12.2,3717.7,3593,3692.8,3792.6,3792.6,1969.5,91,90,89,91,92,10,10,11,9,8,94,92,95,95,68,28.571
16.7.2022,11:14.6,3441.6,3491.5,3291.9,3491.5,3491.5,1786.9,91,91,85,95,91,10,9,15,5,9,94,95,95,95,68,27.992
16.7.2022,11:16.7,3192.2,3192.2,3192.2,3192.2,3192.2,2301.4,76,76,78,77,71,25,24,22,23,29,78,78,78,78,68,34.887
16.7.2022,11:18.8,3516.4,3491.5,3591.2,3491.5,3491.5,2441.6,90,92,84,95,89,10,8,16,5,11,96,95,96,96,68,33.411
16.7.2022,11:21.2,3439.9,3390,3589.5,3390,3390,1529.6,91,90,84,95,93,10,10,16,5,7,95,95,94,94,68,25.534
16.7.2022,11:23.4,3641.1,3391.7,3691,3691,3790.7,2243.7,90,92,84,92,90,11,8,16,8,10,96,92,96,95,66,31.721
16.7.2022,11:25.6,3740.8,3591.2,3890.5,3890.5,3591.2,2588.7,92,91,90,93,93,8,9,10,7,7,96,93,96,96,68,36.01
16.7.2022,11:27.7,3291.1,3291.1,3291.1,3291.1,3291.1,2100.9,71,71,71,70,71,29,29,29,30,29,71,71,77,77,66,29.347
16.7.2022,11:29.7,3890.5,3790.7,3790.7,3990.2,3990.2,2430.1,88,85,87,90,90,12,15,13,10,10,95,90,96,96,70,33.327
16.7.2022,11:31.9,3441.6,3491.5,3491.5,3391.7,3391.7,1867.4,91,92,86,95,89,10,8,14,5,11,96,95,96,96,68,28.371
16.7.2022,11:34.0,3617,3592.1,3691.9,3592.1,3592.1,1419.2,92,95,88,95,89,8,5,12,5,11,95,95,93,93,68,25.05
16.7.2022,11:36.1,3367.6,3392.5,3392.5,3292.7,3392.5,2774.3,75,75,77,76,72,25,25,23,24,28,77,77,82,82,69,37.863
16.7.2022,11:38.4,3391.7,3391.7,3391.7,3291.9,3491.5,2243,92,94,85,95,94,8,6,15,5,6,95,95,96,96,67,32.54
16.7.2022,11:40.5,3293.6,3293.6,3293.6,3293.6,3293.6,2080.3,72,70,72,71,73,29,30,28,29,27,72,73,76,76,66,31.796
16.7.2022,11:42.7,3614.4,3589.5,3589.5,3489.7,3788.9,1405.5,92,93,86,95,94,8,7,14,5,6,95,95,95,95,67,23.817
16.7.2022,11:44.8,3491.5,3491.5,3491.5,3391.7,3591.2,2031.6,92,91,88,93,94,9,9,12,7,6,95,94,96,96,67,30.903
16.7.2022,11:46.9,3192.2,3192.2,3192.2,3192.2,3192.2,1863.8,73,74,74,72,72,27,26,26,28,28,75,74,80,80,66,32.092
16.7.2022,11:49.0,3666.9,3791.6,3691.9,3592.1,3592.1,1859.9,91,93,83,97,91,9,7,17,3,9,98,97,96,96,69,29.487
16.7.2022,11:51.1,3665.1,3490.6,3690,3690,3789.8,995.7,80,80,78,80,81,20,20,22,20,19,80,81,86,86,65,21.478
16.7.2022,11:53.1,3341,3390.9,3390.9,3291.1,3291.1,929,70,69,74,70,67,30,31,26,30,33,74,74,77,77,66,20.836
16.7.2022,11:55.2,3992.2,3992.2,3992.2,3992.2,3992.2,1870.1,85,87,82,85,87,15,13,18,15,13,91,87,94,94,68,31.059
16.7.2022,11:57.3,3992.2,3992.2,3992.2,3992.2,3992.2,982.6,90,93,88,90,89,10,7,12,10,11,93,93,96,96,66,21.016
16.7.2022,11:59.4,3865.5,3790.7,3790.7,3890.5,3990.2,1385.2,91,91,88,92,94,9,9,12,8,6,96,94,93,93,68,26.764
16.7.2022,12:01.5,3367.6,3392.5,3392.5,3392.5,3292.7,1753.6,74,77,74,73,73,26,23,26,27,27,77,77,78,78,66,30.354
16.7.2022,12:03.7,3566.3,3491.5,3391.7,3691,3691,2167,90,95,84,91,90,10,5,16,9,10,95,95,96,96,67,30.488
16.7.2022,12:05.8,3217.1,3092.4,3192.2,3291.9,3291.9,1782.8,71,69,73,69,72,29,31,27,31,28,73,73,75,75,66,27.022
16.7.2022,12:07.8,3865.5,3890.5,3890.5,3890.5,3790.7,1664.9,77,74,77,81,74,24,26,23,19,26,82,81,85,85,66,29.094
16.7.2022,12:10.0,3889.5,3889.5,3889.5,3889.5,3889.5,2221.1,90,82,86,94,96,11,18,14,6,4,90,96,94,94,69,33.142
16.7.2022,12:12.1,3514.7,3390,3888.6,3390,3390,1925.2,90,90,84,95,91,10,10,16,5,9,95,95,94,94,67,30.41
16.7.2022,12:14.2,3291.9,3291.9,3291.9,3291.9,3291.9,1941.7,70,70,74,68,68,30,30,26,32,32,74,74,76,76,66,31.425
16.7.2022,12:16.3,2991.9,2991.9,2991.9,2991.9,2991.9,2083.4,73,75,73,71,72,27,25,27,29,28,75,75,76,76,68,30.786
16.7.2022,12:18.5,3517.2,3592.1,3592.1,3392.5,3492.3,2431.1,93,95,89,90,96,8,5,11,10,4,95,96,95,95,70,34.707
16.7.2022,12:20.6,3415,3290.3,3290.3,3390,3689.2,1978.9,90,90,84,96,91,10,10,16,4,9,97,96,95,95,69,30.878
16.7.2022,12:22.7,3390,3390,3390,3390,3390,1367.8,70,69,72,70,70,30,31,28,30,30,74,72,77,77,68,26.464
16.7.2022,12:24.8,3440.7,3490.6,3490.6,3390.9,3390.9,2779.8,83,88,82,83,79,17,12,18,17,21,88,88,90,90,69,38.863
16.7.2022,12:26.9,3192.2,3192.2,3192.2,3192.2,3192.2,2327.8,73,72,73,72,73,28,28,27,28,27,73,73,77,77,68,35.503
16.7.2022,12:28.9,3789.8,3789.8,3789.8,3789.8,3789.8,1000.3,79,82,79,77,78,21,18,21,23,22,82,82,83,83,67,21.517
16.7.2022,12:31.0,3341,3291.1,3291.1,3390.9,3390.9,1617.2,70,70,74,67,68,30,30,26,33,32,74,74,76,76,68,26.689
16.7.2022,12:33.1,3192.2,2992.7,2992.7,3391.7,3391.7,1683.4,76,78,77,75,75,24,22,23,25,25,78,78,91,91,69,29.007
16.7.2022,12:35.8,3391.7,3391.7,3391.7,3391.7,3391.7,2178.5,92,93,87,95,94,8,7,13,5,6,95,95,95,95,67,31.363
16.7.2022,12:37.9,3467.4,3392.5,3492.3,3492.3,3492.3,2977.8,91,93,86,94,91,9,7,14,6,9,94,94,95,95,69,37.596
16.7.2022,12:40.0,3394.2,3394.2,3394.2,3394.2,3394.2,1870.7,78,80,77,77,79,22,20,23,23,21,82,80,79,79,68,30.593
16.7.2022,12:42.1,2992.7,2992.7,2992.7,2992.7,2992.7,2196.5,71,72,70,72,71,29,28,30,28,29,74,72,78,78,68,33.771
16.7.2022,12:44.1,3143.1,3193,3193,3093.2,3093.2,2346.4,70,70,75,68,68,30,30,25,32,32,75,75,76,76,68,33.965
16.7.2022,12:46.3,3343.5,3293.6,3393.4,3293.6,3393.4,2098.9,91,90,86,94,94,9,10,14,6,6,95,94,94,94,69,32.552
16.7.2022,12:48.4,3666.9,3592.1,3691.9,3691.9,3691.9,1392.6,74,72,72,70,80,27,28,28,30,20,80,80,85,85,67,26.667
16.7.2022,12:50.5,3493.2,3493.2,3493.2,3493.2,3493.2,1507.9,75,74,74,77,73,26,26,26,23,27,77,77,79,79,66,27.697
16.7.2022,12:52.7,3442.4,3492.3,3392.5,3492.3,3392.5,2378.2,92,95,86,94,93,8,5,14,6,7,95,95,94,94,68,33.151
16.7.2022,12:54.8,3843.4,3993.2,3793.5,3793.5,3793.5,2323.3,91,95,85,95,90,9,5,15,5,10,95,95,96,96,69,34.413
16.7.2022,12:56.9,2994.2,2994.2,2994.2,2994.2,2994.2,2584,73,71,75,75,72,27,29,25,25,28,75,75,77,77,68,34.572
16.7.2022,12:59.2,3492.3,3492.3,3492.3,3492.3,3492.3,3149.9,92,94,86,95,92,8,6,14,5,8,95,95,94,94,69,38.76
16.7.2022,13:01.3,3566.3,3591.2,3591.2,3591.2,3491.5,2222.2,92,91,88,94,95,8,9,12,6,5,94,95,95,95,68,30.675
16.7.2022,13:03.4,3865.5,3790.7,3890.5,3890.5,3890.5,2762,91,94,84,94,92,9,6,16,6,8,94,94,95,95,69,37.67
16.7.2022,13:05.5,3491.5,3491.5,3491.5,3491.5,3491.5,1580.3,73,71,77,70,73,27,29,23,30,27,78,77,80,80,66,27.478
16.7.2022,13:07.5,3988.3,3988.3,3988.3,3988.3,3988.3,1967.7,90,94,89,88,87,11,6,11,12,13,94,94,94,94,67,31.082
16.7.2022,13:09.6,3167.3,3092.4,3192.2,3192.2,3192.2,1382.3,70,70,70,67,74,30,30,30,33,26,74,74,75,75,67,27.93
16.7.2022,13:11.7,3091.7,3091.7,3091.7,3091.7,3091.7,1648.5,72,71,73,69,75,28,29,27,31,25,74,75,80,80,67,28.481
16.7.2022,13:13.8,3217.1,3291.9,3192.2,3192.2,3192.2,1438.3,74,75,75,72,73,26,25,25,28,27,75,75,78,78,67,25.182
16.7.2022,13:15.8,3641.1,3790.7,3591.2,3591.2,3591.2,1588.8,91,92,86,96,89,9,8,14,4,11,95,96,96,96,69,26.785
16.7.2022,13:17.9,3090.9,3090.9,3090.9,3090.9,3090.9,1361.3,69,69,71,65,71,31,31,29,35,29,71,71,73,73,66,23.592
16.7.2022,13:20.0,3641.1,3491.5,3591.2,3890.5,3591.2,2694.2,93,96,86,93,96,7,4,14,7,4,96,96,94,94,68,35.813
16.7.2022,13:22.1,3191.4,3191.4,3191.4,3191.4,3191.4,1105.7,69,70,74,66,67,31,30,26,34,33,74,74,75,75,67,21.979
16.7.2022,13:24.2,3288.7,3288.7,3288.7,3288.7,3288.7,2171.8,75,74,78,75,74,25,26,22,25,26,78,78,80,80,69,32.369
16.7.2022,13:26.4,3765.8,3790.7,3591.2,3890.5,3790.7,1096.2,93,95,88,94,93,8,5,12,6,7,95,95,94,94,67,21.796
16.7.2022,13:28.5,3916.4,3891.4,3991.2,3891.4,3891.4,2282.7,88,84,83,88,95,13,16,17,12,5,89,95,94,94,67,32.65
16.7.2022,13:30.6,3341,3291.1,3191.4,3191.4,3690,1690,83,82,82,80,86,18,18,18,20,14,82,86,91,91,68,30.691
16.7.2022,13:32.8,3991.2,3991.2,3991.2,3991.2,3991.2,1388.2,89,91,84,87,92,12,9,16,13,8,91,92,96,96,66,24.851
16.7.2022,13:34.8,3294.4,3294.4,3294.4,3294.4,3294.4,1650.8,71,70,71,69,73,29,30,29,31,27,73,73,75,75,65,26.719
16.7.2022,13:36.9,3341.8,3291.9,3291.9,3391.7,3391.7,1019.9,70,70,71,73,66,30,30,29,27,34,72,73,76,76,66,21.943
16.7.2022,13:39.0,3090.2,3090.2,3090.2,3090.2,3090.2,2072.9,71,71,72,73,69,29,29,28,27,31,73,73,77,77,66,31.012
16.7.2022,13:41.0,3290.3,3290.3,3290.3,3290.3,3290.3,1018.1,70,69,71,67,71,31,31,29,33,29,71,71,75,75,65,19.842
16.7.2022,13:43.1,3390.9,3390.9,3390.9,3390.9,3390.9,2653.9,75,80,75,76,70,25,20,25,24,30,80,80,81,81,68,37.127
16.7.2022,13:45.2,3343.5,3493.2,3493.2,3193.8,3193.8,1499.7,81,81,83,79,79,20,19,17,21,21,83,83,82,82,68,27.461
16.7.2022,13:47.3,3291.1,3291.1,3291.1,3291.1,3291.1,1350.6,69,69,72,70,66,31,31,28,30,34,72,72,75,75,67,24.07
16.7.2022,13:49.4,3392.5,3392.5,3392.5,3392.5,3392.5,1636.3,80,83,78,78,82,20,17,22,22,18,83,83,83,83,68,29.147
16.7.2022,13:51.4,3392.5,3392.5,3392.5,3392.5,3392.5,1091.9,72,71,73,74,68,29,29,27,26,32,74,74,76,76,67,22.603
16.7.2022,13:53.6,3341.8,3391.7,3391.7,3291.9,3291.9,910.5,71,72,71,72,67,30,28,29,28,33,72,72,76,76,66,21.662
16.7.2022,13:55.6,3292.7,3292.7,3292.7,3292.7,3292.7,2112.4,74,73,76,76,72,26,27,24,24,28,76,76,79,79,67,33.268
16.7.2022,13:57.7,3393.4,3393.4,3393.4,3393.4,3393.4,869.3,72,69,75,71,71,29,31,25,29,29,75,75,74,74,66,20.079
16.7.2022,13:59.8,3390.9,3390.9,3390.9,3390.9,3390.9,894.9,71,69,71,76,66,30,31,29,24,34,76,76,80,80,66,20.663
16.7.2022,14:01.8,3440.7,3490.6,3490.6,3390.9,3390.9,903.5,71,70,74,72,66,30,30,26,28,34,74,74,77,77,65,20.57
16.7.2022,14:03.9,3941.3,3991.2,3991.2,3891.4,3891.4,1734.2,92,92,87,95,93,8,8,13,5,7,93,95,94,94,68,29.157
16.7.2022,14:06.0,3294.4,3294.4,3294.4,3294.4,3294.4,1368.1,69,68,71,65,72,31,32,29,35,28,72,72,75,75,65,27.577
16.7.2022,14:08.2,3642,3691.9,3691.9,3592.1,3592.1,1150.2,92,94,87,95,93,8,6,13,5,7,96,95,95,95,67,22.282
16.7.2022,14:10.3,3292.7,3292.7,3292.7,3292.7,3292.7,2498.9,71,70,75,71,67,29,30,25,29,33,75,75,75,75,66,34.304
16.7.2022,14:12.4,3641.1,3591.2,3591.2,3691,3691,2226.8,92,93,87,94,93,8,7,13,6,7,95,94,95,95,68,31.694
16.7.2022,14:14.6,3839.6,3889.5,3889.5,3789.8,3789.8,1227.4,92,94,88,92,93,8,6,12,8,7,94,94,96,96,66,24.134
16.7.2022,14:16.6,3240.5,3290.3,3190.6,3190.6,3290.3,1959.6,70,69,70,73,66,31,31,30,27,34,73,73,78,78,66,30.435
16.7.2022,14:18.8,3617,3691.9,3691.9,3492.3,3592.1,1581.4,92,96,86,94,90,9,4,14,6,10,96,96,95,95,67,27.463
16.7.2022,14:20.9,3292.7,3292.7,3292.7,3292.7,3292.7,1752.5,74,73,75,76,71,26,27,25,24,29,75,76,81,81,69,32.897
16.7.2022,14:22.9,3292.7,3292.7,3292.7,3292.7,3292.7,2285.3,72,70,75,68,73,29,30,25,32,27,75,75,78,78,67,32.349
16.7.2022,14:25.1,3642,3592.1,3592.1,3492.3,3891.4,1368,93,95,86,96,93,8,5,14,4,7,95,96,95,95,67,25.55
16.7.2022,14:27.2,3291.9,3291.9,3291.9,3291.9,3291.9,1635.6,71,70,71,71,72,29,30,29,29,28,72,72,76,76,68,28.028
16.7.2022,14:29.2,3340.2,3290.3,3290.3,3390,3390,1761.6,72,69,72,72,73,29,31,28,28,27,72,73,76,76,67,30.889
16.7.2022,14:31.3,3666.9,3592.1,3691.9,3691.9,3691.9,1934.4,92,93,86,94,95,8,7,14,6,5,96,95,96,96,68,32.606
